Designator,Mid X,Mid Y,Rotation,Layer
BT1,-0.4539104756599069,-26.378908475659905,135.0,bottom
D1,0.537501,-24.924998,0.0,top
D2,0.562499,-12.524998,270.0,top
D3,10.9625,-26.924998,180.0,top
D4,0.5625,-37.924998,90.0,top
D5,-9.9375,-26.924998,0.0,top
D6,-4.6375,-19.824998,315.0,top
R1,0.4,-28.124998,0.0,top
