Designator,Mid X,Mid Y,Rotation,Layer
BT1,148.9539105243401,-98.54608947565991,135.0,bottom
D1,149.137501,-93.9,0.0,top
D2,156.062913,-87.137087,225.0,top
D3,157.462913,-110.537087,270.0,top
D4,149.137501,-99.9,0.0,top
D5,140.7,-110.537501,270.0,top
D6,142.037087,-87.237087,315.0,top
R1,144.592893,-104.192893,315.0,top
